sample_ts;northHeading;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;SteeringWhlAngle;IMURollRate;IMUYawRate;groundSpeed
1584853254006840;6.559317;;;;;;;
1584853254206755;6.451128;;;;;;;
1584853254406826;6.307839;;;;;;;
1584853254606837;6.13391;;;;;;;
1584853254806758;5.906534;;;;;;;
1584853255006853;5.641113;;;;;;;
1584853255206799;5.37829;;;;;;;
1584853255406831;5.219105;;;;;;;
1584853255606844;5.140654;;;;;;;
1584853255806924;5.05805;;;;;;;
1584853256006856;4.985994;;;;;;;
1584853256206744;4.889816;;;;;;;
1584853256406833;4.665279;;;;;;;
1584853256606845;4.212515;;;;;;;
1584853256806837;3.52789;;;;;;;
1584853257006857;2.655199;;;;;;;
1584853257206785;1.490849;;;;;;;
1584853257406776;359.979;;;;;;;
1584853257606772;358.1748;;;;;;;
1584853257806765;356.1766;;;;;;;
1584853258006835;354.0537;;;;;;;
1584853258206789;351.8498;;;;;;;
1584853258406847;349.5546;;;;;;;
1584853258606749;347.1034;;;;;;;
1584853258806851;344.5246;;;;;;;
1584853259006797;341.8571;;;;;;;
1584853259206827;339.3823;;;;;;;
1584853259406888;337.1856;;;;;;;
1584853259606876;335.089;;;;;;;
1584853259806776;333.1967;;;;;;;
1584853260006860;331.3725;;;;;;;
1584853260206774;329.6604;;;;;;;
1584853260406871;328.2107;;;;;;;
1584853260606778;326.9825;;;;;;;
1584853260806869;325.7802;;;;;;;
1584853261006825;324.7085;;;;;;;
1584853261206809;323.8356;;;;;;;
1584853261406814;323.0524;;;;;;;
1584853261606827;322.5822;;;;;;;
1584853261806812;322.4496;;;;;;;
1584853262006884;322.3759;;;;;;;
1584853262206814;322.3995;;;;;;;
1584853262406860;322.4847;;;;;;;
1584853262606855;322.6483;;;;;;;
1584853262806806;322.9755;;;;;;;
1584853263006834;323.5616;;;;;;;
1584853263206830;324.5323;;;;;;;
1584853263406848;325.7818;;;;;;;
1584853263606840;327.3489;;;;;;;
1584853263806820;329.1505;;;;;;;
1584853264006887;330.773;;;;;;;
1584853264206808;332.0859;;;;;;;
1584853264406877;333.089;;;;;;;
1584853264606916;333.7555;;;;;;;
1584853264806861;334.1289;;;;;;;
1584853265006855;334.2751;;;;;;;
1584853265206884;334.3219;;;;;;;
1584853265406880;334.337;;;;;;;
1584853265606831;334.3394;;;;;;;
1584853265806952;334.3452;;;;;;;
1584853266006954;334.3539;;;;;;;
1584853266206795;334.353;;;;;;;
1584853266406872;334.3563;;;;;;;
1584853266606899;334.3595;;;;;;;
1584853266806849;334.3611;;;;;;;
1584853267006884;334.3642;;;;;;;
1584853267206944;334.3657;;;;;;;
1584853267406904;334.3617;;;;;;;
1584853267606837;334.355;;;;;;;
1584853267806872;334.3284;;;;;;;
1584853268006883;334.2703;;;;;;;
1584853268206927;334.179;;;;;;;
1584853268406948;334.0675;;;;;;;
1584853268606907;333.9337;;;;;;;
1584853268806909;333.7831;;;;;;;
1584853269006943;333.6461;;;;;;;
1584853269206847;333.6122;;;;;;;
1584853269406916;333.7233;;;;;;;
1584853269606946;334.0077;;;;;;;
1584853269806913;334.4722;;;;;;;
1584853270006911;335.1247;;;;;;;
1584853270206850;335.9975;;;;;;;
1584853270406973;337.1439;;;;;;;
1584853270606941;338.6867;;;;;;;
1584853270806920;340.6642;;;;;;;
1584853271006923;343.0344;;;;;;;
1584853271206900;345.6618;;;;;;;
1584853271406910;348.3698;;;;;;;
1584853271606835;351.0748;;;;;;;
1584853271806911;353.3934;;;;;;;
1584853272006899;355.2359;;;;;;;
1584853272206976;356.5533;;;;;;;
1584853272406922;357.2069;;;;;;;
1584853272606902;357.2886;;;;;;;
1584853272806921;356.7402;;;;;;;
1584853273006895;355.374;;;;;;;
1584853273206872;353.2068;;;;;;;
1584853273407052;350.4148;;;;;;;
1584853273606998;347.0838;;;;;;;
1584853273806875;343.4841;;;;;;;
1584853274006928;339.5987;;;;;;;
1584853274206902;335.5598;;;;;;;
1584853274407000;331.4227;;;;;;;
1584853274606866;327.3612;;;;;;;
1584853274806981;323.3578;;;;;;;
1584853275007012;319.5701;;;;;;;
1584853275206892;316.2172;;;;;;;
1584853275406999;313.262;;;;;;;
1584853275607002;310.7535;;;;;;;
1584853275806918;308.451;;;;;;;
1584853276006944;306.2286;;;;;;;
1584853276206904;304.4172;;;;;;;
1584853276406976;303.2324;;;;;;;
1584853276606904;302.67;;;;;;;
1584853276806930;302.4328;;;;;;;
1584853277006959;302.4456;;;;;;;
1584853277206951;302.7629;;;;;;;
1584853277407045;303.2155;;;;;;;
1584853277606935;303.5245;;;;;;;
1584853277806938;303.829;;;;;;;
1584853278007067;304.1879;;;;;;;
1584853278206929;304.8431;;;;;;;
1584853278406988;305.7707;;;;;;;
1584853278607037;307.257;;;;;;;
1584853278806920;309.1514;;;;;;;
1584853279006970;311.2562;;;;;;;
1584853279206991;313.2221;;;;;;;
1584853279406963;315.0974;;;;;;;
1584853279606958;316.5982;;;;;;;
1584853279807042;317.4615;;;;;;;
1584853280006975;317.7164;;;;;;;
1584853280207035;317.7249;;;;;;;
1584853280406988;317.6642;;;;;;;
1584853280606927;317.4172;;;;;;;
1584853280806957;317.0671;;;;;;;
1584853281006980;316.4761;;;;;;;
1584853281207001;315.6242;;;;;;;
1584853281406970;314.5155;;;;;;;
1584853281606988;313.0604;;;;;;;
1584853281806930;311.2497;;;;;;;
1584853282006958;309.274;;;;;;;
1584853282206937;307.3836;;;;;;;
1584853282407040;305.455;;;;;;;
1584853282607017;302.9062;;;;;;;
1584853282806982;299.6551;;;;;;;
1584853283007027;295.7108;;;;;;;
1584853283206953;291.301;;;;;;;
1584853283406976;286.7033;;;;;;;
1584853283607034;282.1218;;;;;;;
1584853283806944;278.2221;;;;;;;
1584853284007038;274.9617;;;;;;;
1584853284206990;271.8497;;;;;;;
1584853284407035;268.7086;;;;;;;
1584853284606992;265.6395;;;;;;;
1584853284807018;262.5142;;;;;;;
1584853285007043;259.3044;;;;;;;
1584853285207037;255.9777;;;;;;;
1584853285406990;252.9948;;;;;;;
1584853285607010;250.4141;;;;;;;
1584853285806995;248.2628;;;;;;;
1584853286007026;246.6266;;;;;;;
1584853286206995;245.6581;;;;;;;
1584853286407012;245.1771;;;;;;;
1584853286607013;245.0499;;;;;;;
1584853286807017;245.042;;;;;;;
1584853287007042;245.0697;;;;;;;
1584853287207006;245.069;;;;;;;
1584853287407061;245.0706;;;;;;;
1584853287607055;245.0794;;;;;;;
1584853287806982;245.0736;;;;;;;
1584853288007011;245.077;;;;;;;
1584853288207004;245.0801;;;;;;;
1584853288407037;245.0908;;;;;;;
1584853288606986;245.1032;;;;;;;
1584853288807123;245.1129;;;;;;;
1584853289007006;245.0965;;;;;;;
1584853289206975;245.038;;;;;;;
1584853289407061;244.9284;;;;;;;
1584853289606973;244.7499;;;;;;;
1584853289807000;244.4851;;;;;;;
1584853290007108;244.0694;;;;;;;
1584853290206973;243.543;;;;;;;
1584853290406981;242.9426;;;;;;;
1584853290607022;242.2225;;;;;;;
1584853290807035;241.382;;;;;;;
1584853291007084;240.4868;;;;;;;
1584853291207067;239.5305;;;;;;;
1584853291407040;238.5468;;;;;;;
1584853291607076;237.6932;;;;;;;
1584853291806996;236.8799;;;;;;;
1584853292007060;236.1201;;;;;;;
1584853292206988;235.5175;;;;;;;
1584853292407066;235.2235;;;;;;;
1584853292607034;235.1288;;;;;;;
1584853292807109;235.1461;;;;;;;
1584853293007019;235.1987;;;;;;;
1584853293207026;235.3018;;;;;;;
1584853293407033;235.4682;;;;;;;
1584853293607108;235.682;;;;;;;
1584853293807035;235.9277;;;;;;;
1584853294007073;236.2031;;;;;;;
1584853294207015;236.4758;;;;;;;
1584853294407022;236.7907;;;;;;;
1584853294607005;237.1799;;;;;;;
1584853294807179;237.6553;;;;;;;
1584853295007076;238.2636;;;;;;;
1584853295207035;238.9239;;;;;;;
1584853295407126;239.5991;;;;;;;
1584853295607070;240.3144;;;;;;;
1584853295807029;241.0094;;;;;;;
1584853296007150;241.712;;;;;;;
1584853296207047;242.4125;;;;;;;
1584853296407108;243.208;;;;;;;
1584853296607176;244.214;;;;;;;
1584853296807079;245.1622;;;;;;;
1584853297007110;246.0444;;;;;;;
1584853297207120;246.8694;;;;;;;
1584853297407061;247.6023;;;;;;;
1584853297607073;248.1592;;;;;;;
1584853297807093;248.6636;;;;;;;
1584853298007089;249.0812;;;;;;;
1584853298207101;249.4659;;;;;;;
1584853298407083;249.7941;;;;;;;
1584853298607046;250.1053;;;;;;;
1584853298807085;250.4267;;;;;;;
1584853299007130;250.6598;;;;;;;
1584853299207095;250.972;;;;;;;
1584853299407094;251.2541;;;;;;;
1584853299607083;251.5252;;;;;;;
1584853299807031;251.793;;;;;;;
1584853300007164;252.0166;;;;;;;
1584853300207185;252.2117;;;;;;;
1584853300407101;252.4507;;;;;;;
1584853300607047;252.6566;;;;;;;
1584853300807100;252.9151;;;;;;;
1584853301007099;253.1408;;;;;;;
1584853301207036;253.3565;;;;;;;
1584853301407119;253.5845;;;;;;;
1584853301607110;253.7959;;;;;;;
1584853301807082;253.9981;;;;;;;
1584853302007108;254.2113;;;;;;;
1584853302207078;254.4501;;;;;;;
1584853302407088;254.6727;;;;;;;
1584853302607105;254.9023;;;;;;;
1584853302807174;255.0376;;;;;;;
1584853303007194;255.1565;;;;;;;
1584853303207084;255.2961;;;;;;;
1584853303407130;255.4259;;;;;;;
1584853303607133;255.513;;;;;;;
1584853303807108;255.5764;;;;;;;
1584853304007125;255.6994;;;;;;;
1584853304207147;255.7972;;;;;;;
1584853304407119;255.9591;;;;;;;
1584853304607069;256.1857;;;;;;;
1584853304807128;256.58;;;;;;;
1584853305007153;257.2253;;;;;;;
1584853305207216;258.1888;;;;;;;
1584853305407144;259.4269;;;;;;;
1584853305607085;260.9565;;;;;;;
1584853305807127;262.8897;;;;;;;
1584853306007138;265.2799;;;;;;;
1584853306207188;268.0522;;;;;;;
1584853306407160;271.0256;;;;;;;
1584853306607115;274.1612;;;;;;;
1584853306807121;277.284;;;;;;;
1584853307007158;280.3298;;;;;;;
1584853307207177;283.3345;;;;;;;
1584853307407135;286.5778;;;;;;;
1584853307607139;289.7803;;;;;;;
1584853307807140;292.9793;;;;;;;
1584853308007193;296.0075;;;;;;;
1584853308207106;299.0527;;;;;;;
1584853308407133;301.9383;;;;;;;
1584853308607241;304.9274;;;;;;;
1584853308807126;307.8604;;;;;;;
1584853309007195;310.8542;;;;;;;
1584853309207154;313.8826;;;;;;;
1584853309407171;316.9644;;;;;;;
1584853309607220;319.9009;;;;;;;
1584853309807155;322.8958;;;;;;;
1584853310007207;325.6302;;;;;;;
1584853310207174;328.1863;;;;;;;
1584853310407189;330.445;;;;;;;
1584853310607250;332.5191;;;;;;;
1584853310807139;334.3142;;;;;;;
1584853311007176;335.882;;;;;;;
1584853311207113;337.1729;;;;;;;
1584853311407190;338.3002;;;;;;;
1584853311607145;339.5224;;;;;;;
1584853311807137;340.5511;;;;;;;
1584853312007188;341.6797;;;;;;;
1584853312207156;342.6518;;;;;;;
1584853312407200;343.7004;;;;;;;
1584853312607187;344.4684;;;;;;;
1584853312807186;344.9901;;;;;;;
1584853313007261;345.3057;;;;;;;
1584853313207273;345.4746;;;;;;;
1584853313407269;345.6707;;;;;;;
1584853313607143;345.7132;;;;;;;
1584853313807193;345.7086;;;;;;;
1584853314007271;345.5802;;;;;;;
1584853314207241;345.2903;;;;;;;
1584853314407205;344.9868;;;;;;;
1584853314607183;344.7724;;;;;;;
1584853314807164;344.5826;;;;;;;
1584853315007216;344.4771;;;;;;;
1584853315207233;344.4885;;;;;;;
1584853315407173;344.7613;;;;;;;
1584853315607182;345.0328;;;;;;;
1584853315807274;345.2657;;;;;;;
1584853316007309;345.3452;;;;;;;
1584853316207212;345.3638;;;;;;;
1584853316407268;345.3495;;;;;;;
1584853316607235;345.258;;;;;;;
1584853316807207;345.2884;;;;;;;
1584853317007323;345.2711;;;;;;;
1584853317207277;345.223;;;;;;;
1584853317407273;345.058;;;;;;;
1584853317607200;344.5525;;;;;;;
1584853317807216;343.7203;;;;;;;
1584853318007268;342.4389;;;;;;;
1584853318207393;340.6812;;;;;;;
1584853318407235;338.0427;;;;;;;
1584853318607251;334.7837;;;;;;;
1584853318807300;330.8558;;;;;;;
1584853319007275;326.5668;;;;;;;
1584853319207312;321.7329;;;;;;;
1584853319407217;316.8877;;;;;;;
1584853319607184;312.0365;;;;;;;
1584853319807234;307.1953;;;;;;;
1584853320007252;302.3561;;;;;;;
1584853320207392;297.5204;;;;;;;
1584853320407277;292.6518;;;;;;;
1584853320607300;287.7834;;;;;;;
1584853320807203;283.0409;;;;;;;
1584853321007379;278.3651;;;;;;;
1584853321207320;273.8625;;;;;;;
1584853321407321;269.693;;;;;;;
1584853321607262;265.8729;;;;;;;
1584853321807277;262.67;;;;;;;
1584853322007302;260.2966;;;;;;;
1584853322207257;258.8246;;;;;;;
1584853322407362;258.0239;;;;;;;
1584853322607243;257.7549;;;;;;;
1584853322807284;257.8188;;;;;;;
1584853323007287;257.8253;;;;;;;
1584853323207340;257.8645;;;;;;;
1584853323407287;257.8829;;;;;;;
1584853323607230;257.8903;;;;;;;
1584853323807276;257.9129;;;;;;;
1584853324007317;257.9394;;;;;;;
1584853324207313;257.9832;;;;;;;
1584853324407297;258.0202;;;;;;;
1584853324607288;257.9757;;;;;;;
1584853324807288;257.6937;;;;;;;
1584853325007341;257.147;;;;;;;
1584853325207375;256.1999;;;;;;;
1584853325407360;254.9021;;;;;;;
1584853325607240;253.2779;;;;;;;
1584853325807375;251.3641;;;;;;;
1584853326007398;249.1472;;;;;;;
1584853326207342;246.685;;;;;;;
1584853326407326;244.0479;;;;;;;
1584853326607371;241.1769;;;;;;;
1584853326807329;238.1309;;;;;;;
1584853327007369;234.9019;;;;;;;
1584853327207383;231.498;;;;;;;
1584853327407313;227.9459;;;;;;;
1584853327607308;224.2846;;;;;;;
1584853327807355;220.5192;;;;;;;
1584853328007399;216.7287;;;;;;;
1584853328207354;212.9397;;;;;;;
1584853328407350;209.2638;;;;;;;
1584853328607314;205.7781;;;;;;;
1584853328807336;202.4883;;;;;;;
1584853329007378;199.5491;;;;;;;
1584853329207485;197.1134;;;;;;;
1584853329407343;195.0741;;;;;;;
1584853329607328;193.5646;;;;;;;
1584853329807323;192.4778;;;;;;;
1584853330007345;191.9563;;;;;;;
1584853330207379;191.9795;;;;;;;
1584853330407361;191.9492;;;;;;;
1584853330607317;192.0749;;;;;;;
1584853330807384;192.1061;;;;;;;
1584853331007467;192.3021;;;;;;;
1584853331207335;192.4699;;;;;;;
1584853331407371;192.5028;;;;;;;
1584853331607319;192.3435;;;;;;;
1584853331807358;191.84;;;;;;;
1584853332007394;190.9045;;;;;;;
1584853332207336;189.2648;;;;;;;
1584853332407355;187.0137;;;;;;;
1584853332607355;184.2229;;;;;;;
1584853332807349;181.1275;;;;;;;
1584853333007387;177.84;;;;;;;
1584853333207392;174.5173;;;;;;;
1584853333407412;171.424;;;;;;;
1584853333607331;168.7109;;;;;;;
1584853333807366;166.5254;;;;;;;
1584853334007398;164.8732;;;;;;;
1584853334207441;163.6862;;;;;;;
1584853334407421;163.0036;;;;;;;
1584853334607368;162.9094;;;;;;;
1584853334807389;163.0303;;;;;;;
1584853335007382;163.1609;;;;;;;
1584853335207338;163.3978;;;;;;;
1584853335407377;163.576;;;;;;;
1584853335607379;163.7738;;;;;;;
1584853335807458;164.0013;;;;;;;
1584853336007488;164.1869;;;;;;;
1584853336207422;164.3945;;;;;;;
1584853336407370;164.5562;;;;;;;
1584853336607400;164.7233;;;;;;;
1584853336807429;164.8712;;;;;;;
1584853337007347;165.0031;;;;;;;
1584853337207358;165.1069;;;;;;;
1584853337407392;165.2338;;;;;;;
1584853337607359;165.2895;;;;;;;
1584853337807386;165.3676;;;;;;;
1584853338007446;165.1714;;;;;;;
1584853338207471;164.8213;;;;;;;
1584853338407411;164.096;;;;;;;
1584853338607439;163.4053;;;;;;;
1584853338807359;162.8137;;;;;;;
1584853339007418;162.2485;;;;;;;
1584853339207348;161.6236;;;;;;;
1584853339407442;160.9075;;;;;;;
1584853339607419;160.1938;;;;;;;
1584853339807369;159.592;;;;;;;
1584853340007421;159.1689;;;;;;;
1584853340207446;158.74;;;;;;;
1584853340407409;158.603;;;;;;;
1584853340607518;158.5446;;;;;;;
1584853340807363;158.5494;;;;;;;
1584853341007476;158.5288;;;;;;;
1584853341207436;158.5516;;;;;;;
1584853341407405;158.5691;;;;;;;
1584853341607439;158.6225;;;;;;;
1584853341807410;158.6868;;;;;;;
1584853342007475;158.8497;;;;;;;
1584853342207386;159.1581;;;;;;;
1584853342407472;159.5065;;;;;;;
1584853342607456;159.8482;;;;;;;
1584853342807416;160.3505;;;;;;;
1584853343007445;161.0338;;;;;;;
1584853343207400;161.9495;;;;;;;
1584853343407525;163.101;;;;;;;
1584853343607435;164.5612;;;;;;;
1584853343807384;166.4319;;;;;;;
1584853344007445;168.7781;;;;;;;
1584853344207423;171.4938;;;;;;;
1584853344407535;174.8407;;;;;;;
1584853344607419;179.0057;;;;;;;
1584853344807435;183.7764;;;;;;;
1584853345007416;188.9009;;;;;;;
1584853345207485;193.9494;;;;;;;
1584853345407464;199.0499;;;;;;;
1584853345607457;204.148;;;;;;;
1584853345807431;209.3597;;;;;;;
1584853346007484;214.2661;;;;;;;
1584853346207452;218.9108;;;;;;;
1584853346407422;223.6087;;;;;;;
1584853346607518;228.363;;;;;;;
1584853346807425;233.3079;;;;;;;
1584853347007505;238.347;;;;;;;
1584853347207453;243.3692;;;;;;;
1584853347407477;248.166;;;;;;;
1584853347607495;252.6349;;;;;;;
1584853347807444;256.7115;;;;;;;
1584853348007569;260.4926;;;;;;;
1584853348207517;263.8906;;;;;;;
1584853348407459;266.9952;;;;;;;
1584853348607454;269.7085;;;;;;;
1584853348807454;271.7007;;;;;;;
1584853349007443;272.9498;;;;;;;
1584853349207373;273.7635;;;;;;;
1584853349407457;274.3237;;;;;;;
1584853349607489;274.8553;;;;;;;
1584853349807523;275.2334;;;;;;;
1584853350007491;275.5143;;;;;;;
1584853350207532;275.8466;;;;;;;
1584853350407531;276.2245;;;;;;;
1584853350607447;276.6169;;;;;;;
1584853350807502;277.0667;;;;;;;
1584853351007484;277.5953;;;;;;;
1584853351207491;278.1331;;;;;;;
1584853351407475;278.6913;;;;;;;
1584853351607440;279.2928;;;;;;;
1584853351807462;279.891;;;;;;;
1584853352007505;280.5056;;;;;;;
1584853352207469;281.0907;;;;;;;
1584853352407483;281.6677;;;;;;;
1584853352607493;282.1535;;;;;;;
1584853352807452;282.5599;;;;;;;
1584853353007500;283.0246;;;;;;;
1584853353207455;283.4569;;;;;;;
1584853353407503;283.903;;;;;;;
1584853353607524;284.3757;;;;;;;
1584853353807506;284.7795;;;;;;;
1584853354007514;285.0527;;;;;;;
1584853354207532;285.1117;;;;;;;
1584853354407494;285.1037;;;;;;;
1584853354607488;285.022;;;;;;;
1584853354807499;285.0023;;;;;;;
1584853355007509;284.9865;;;;;;;
1584853355207454;284.9561;;;;;;;
1584853355407490;284.928;;;;;;;
1584853355607497;284.8806;;;;;;;
1584853355807490;284.8319;;;;;;;
1584853356007538;284.7821;;;;;;;
1584853356207512;284.7331;;;;;;;
1584853356407569;284.7039;;;;;;;
1584853356607484;284.6939;;;;;;;
1584853356807502;284.7174;;;;;;;
1584853357007553;284.8399;;;;;;;
1584853357207573;285.0238;;;;;;;
1584853357407573;285.1671;;;;;;;
1584853357607522;285.2766;;;;;;;
1584853357807483;285.3792;;;;;;;
1584853358007523;285.4364;;;;;;;
1584853358207557;285.4617;;;;;;;
1584853358407570;285.4624;;;;;;;
1584853358607577;285.3939;;;;;;;
1584853358807498;285.2989;;;;;;;
1584853359007549;285.1111;;;;;;;
1584853359207488;284.8586;;;;;;;
1584853359407535;284.5771;;;;;;;
1584853359607511;284.296;;;;;;;
1584853359807500;284.0031;;;;;;;
1584853360007527;283.73;;;;;;;
1584853360207503;283.495;;;;;;;
1584853360407519;283.207;;;;;;;
1584853360607515;282.7412;;;;;;;
1584853360807543;282.1052;;;;;;;
1584853361007537;281.3683;;;;;;;
1584853361207551;280.5502;;;;;;;
1584853361407549;279.6461;;;;;;;
1584853361607569;278.6172;;;;;;;
1584853361807514;277.5288;;;;;;;
1584853362007563;276.4934;;;;;;;
1584853362207519;275.4314;;;;;;;
1584853362407540;274.3972;;;;;;;
1584853362607536;273.4413;;;;;;;
1584853362807536;272.456;;;;;;;
1584853363007564;271.3008;;;;;;;
1584853363207541;270.1268;;;;;;;
1584853363407575;269.1203;;;;;;;
1584853363607520;268.2773;;;;;;;
1584853363807522;267.5842;;;;;;;
1584853364007632;267.0688;;;;;;;
1584853364207597;266.6678;;;;;;;
1584853364407598;266.2659;;;;;;;
1584853364607594;265.8873;;;;;;;
1584853364807546;265.4022;;;;;;;
1584853365007640;264.8895;;;;;;;
1584853365207595;264.3217;;;;;;;
1584853365407581;263.7998;;;;;;;
1584853365607519;263.2268;;;;;;;
1584853365807596;262.686;;;;;;;
1584853366007622;262.1265;;;;;;;
1584853366207592;261.6089;;;;;;;
1584853366407564;261.0612;;;;;;;
1584853366607613;260.5161;;;;;;;
1584853366807567;259.8741;;;;;;;
1584853367007583;259.27;;;;;;;
1584853367207648;258.6341;;;;;;;
1584853367407553;257.9468;;;;;;;
1584853367607526;257.2177;;;;;;;
1584853367807569;256.5309;;;;;;;
1584853368007640;255.8718;;;;;;;
1584853368207602;255.2639;;;;;;;
1584853368407613;254.7281;;;;;;;
1584853368607630;254.4533;;;;;;;
1584853368807563;254.1776;;;;;;;
1584853369007620;253.8848;;;;;;;
1584853369207587;253.7117;;;;;;;
1584853369407666;253.5195;;;;;;;
1584853369607581;253.3485;;;;;;;
1584853369807662;253.1402;;;;;;;
1584853370007638;252.9396;;;;;;;
1584853370207635;252.779;;;;;;;
1584853370407593;252.6148;;;;;;;
1584853370607587;252.4886;;;;;;;
1584853370807597;252.4085;;;;;;;
1584853371007664;252.4108;;;;;;;
1584853371207665;252.4657;;;;;;;
1584853371407614;252.5527;;;;;;;
1584853371607639;252.6272;;;;;;;
1584853371807602;252.6983;;;;;;;
1584853372007640;252.6734;;;;;;;
1584853372207623;252.5939;;;;;;;
1584853372407633;252.4769;;;;;;;
1584853372607643;252.4201;;;;;;;
1584853372807601;252.3906;;;;;;;
1584853373007631;252.4097;;;;;;;
1584853373207659;252.4521;;;;;;;
1584853373407622;252.5329;;;;;;;
1584853373607617;252.6066;;;;;;;
1584853373807588;252.6691;;;;;;;
1584853374007681;252.7315;;;;;;;
1584853374207670;252.8166;;;;;;;
1584853374407638;252.8273;;;;;;;
1584853374607634;252.7238;;;;;;;
1584853374807671;252.6728;;;;;;;
1584853375007636;252.6619;;;;;;;
1584853375207667;252.6671;;;;;;;
1584853375407615;252.6809;;;;;;;
1584853375607635;252.7068;;;;;;;
1584853375807619;252.752;;;;;;;
1584853376007692;252.8212;;;;;;;
1584853376207665;252.8554;;;;;;;
1584853376407691;252.8818;;;;;;;
1584853376607631;252.9459;;;;;;;
1584853376807701;252.9981;;;;;;;
1584853377007709;253.045;;;;;;;
1584853377207688;253.0045;;;;;;;
1584853377407649;253.0527;;;;;;;
1584853377607660;253.0301;;;;;;;
1584853377807636;252.9896;;;;;;;
1584853378007664;252.8508;;;;;;;
1584853378207704;252.7306;;;;;;;
1584853378407623;252.5863;;;;;;;
1584853378607678;252.462;;;;;;;
1584853378807679;252.3585;;;;;;;
1584853379007721;252.2902;;;;;;;
1584853379207753;252.2333;;;;;;;
1584853379407689;252.1798;;;;;;;
1584853379607643;252.1531;;;;;;;
1584853379807698;252.1362;;;;;;;
1584853380007711;252.1142;;;;;;;
1584853380207704;252.0977;;;;;;;
1584853380407656;252.085;;;;;;;
1584853380607664;252.0375;;;;;;;
1584853380807662;251.9726;;;;;;;
1584853381007778;251.8785;;;;;;;
1584853381207653;251.7346;;;;;;;
1584853381407688;251.5694;;;;;;;
1584853381607686;251.4032;;;;;;;
1584853381807685;251.2474;;;;;;;
1584853382007854;251.2426;;;;;;;
1584853382207661;251.283;;;;;;;
1584853382407788;251.4577;;;;;;;
1584853382607697;251.5835;;;;;;;
1584853382807725;251.7485;;;;;;;
1584853383007700;251.9776;;;;;;;
1584853383207744;252.1852;;;;;;;
1584853383407724;252.3321;;;;;;;
1584853383607675;252.5221;;;;;;;
1584853383807667;252.6925;;;;;;;
1584853384007744;252.7805;;;;;;;
1584853384207760;252.8685;;;;;;;
