sample_ts;lat;lon;northHeading;groundSpeed;SteeringWhlAngle;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;IMURollRate;IMUYawRate
1584853153355996;57.709735806;11.918287703;356.6835;;;;;;;
1584853153406021;57.709733356;11.918288165;355.7584;;;;;;;
1584853153455990;57.709730907;11.918288682;354.8767;;;;;;;
1584853153506039;57.709728458;11.918289255;354.0403;;;;;;;
1584853153555952;57.709726012;11.918289881;353.2523;;;;;;;
1584853153606075;57.709723567;11.918290562;352.4989;;;;;;;
1584853153656002;57.709721123;11.918291294;351.7864;;;;;;;
1584853153705925;57.709718682;11.918292076;351.0988;;;;;;;
1584853153755995;57.709716243;11.918292909;350.4286;;;;;;;
1584853153806009;57.709713808;11.918293795;349.7653;;;;;;;
1584853153856010;57.709711375;11.918294732;349.0927;;;;;;;
1584853153906018;57.709708947;11.918295724;348.4174;;;;;;;
1584853153955997;57.709706523;11.918296775;347.7501;;;;;;;
1584853154006181;57.709704105;11.918297869;347.0972;;;;;;;
1584853154056024;57.709701708;11.918298905;346.4623;;;;;;;
1584853154105991;57.709699314;11.918299985;345.85;;;;;;;
1584853154156046;57.709696922;11.918301107;345.2675;;;;;;;
1584853154206006;57.709694531;11.918302264;344.7261;;;;;;;
1584853154256010;57.709692142;11.918303454;344.2268;;;;;;;
1584853154306026;57.709689754;11.918304683;343.768;;;;;;;
1584853154356005;57.709687366;11.918305938;343.3637;;;;;;;
1584853154406025;57.709684977;11.918307214;343.0068;;;;;;;
1584853154456058;57.709682583;11.918308498;342.7183;;;;;;;
1584853154506020;57.709680184;11.918309785;342.4812;;;;;;;
1584853154556040;57.709677778;11.918311067;342.3032;;;;;;;
1584853154606056;57.709675365;11.918312337;342.1726;;;;;;;
1584853154656076;57.709672944;11.91831359;342.0934;;;;;;;
1584853154705971;57.709670516;11.918314823;342.0693;;;;;;;
1584853154755979;57.709668076;11.918316032;342.1071;;;;;;;
1584853154806199;57.709665628;11.918317226;342.2034;;;;;;;
1584853154856007;57.709663172;11.918318408;342.3535;;;;;;;
1584853154905987;57.709660708;11.91831958;342.5439;;;;;;;
1584853154955990;57.709658233;11.918320727;342.7718;;;;;;;
1584853155006265;57.709655744;11.918321809;343.0292;;;;;;;
1584853155055975;57.7096532;11.918322545;343.3225;;;;;;;
1584853155105980;57.709650648;11.918323246;343.6402;;;;;;;
1584853155156015;57.709648088;11.918323907;343.9732;;;;;;;
1584853155206018;57.709645519;11.918324522;344.3156;;;;;;;
1584853155256109;57.70964294;11.918325099;344.667;;;;;;;
1584853155306074;57.709640352;11.918325641;345.0382;;;;;;;
1584853155356001;57.709637753;11.918326152;345.4254;;;;;;;
1584853155406019;57.709635144;11.918326631;345.8332;;;;;;;
1584853155456047;57.709632524;11.918327068;346.2456;;;;;;;
1584853155506014;57.709629894;11.918327472;346.647;;;;;;;
1584853155556082;57.709627254;11.91832785;347.066;;;;;;;
1584853155606038;57.709624605;11.918328195;347.4908;;;;;;;
1584853155656019;57.709621944;11.918328499;347.9202;;;;;;;
1584853155705962;57.709619271;11.918328768;348.357;;;;;;;
1584853155756005;57.709616589;11.918329004;348.7979;;;;;;;
1584853155806145;57.7096139;11.918329195;349.2483;;;;;;;
1584853155856030;57.709611206;11.918329339;349.6983;;;;;;;
1584853155906084;57.709608509;11.918329429;350.156;;;;;;;
1584853155956014;57.709605807;11.918329476;350.6244;;;;;;;
1584853156006277;57.709603105;11.918329542;351.1082;;;;;;;
1584853156056040;57.709600426;11.918330096;351.5886;;;;;;;
1584853156106015;57.709597741;11.918330609;352.0666;;;;;;;
1584853156156009;57.709595053;11.918331087;352.5435;;;;;;;
1584853156206011;57.709592364;11.918331526;353.018;;;;;;;
1584853156256017;57.709589675;11.918331923;353.4859;;;;;;;
1584853156306094;57.709586989;11.918332272;353.9527;;;;;;;
1584853156355994;57.709584305;11.918332577;354.4168;;;;;;;
1584853156405982;57.709581622;11.918332839;354.8795;;;;;;;
1584853156456010;57.70957894;11.918333059;355.3374;;;;;;;
1584853156506010;57.709576257;11.91833324;355.7928;;;;;;;
1584853156556003;57.709573574;11.918333379;356.2422;;;;;;;
1584853156606064;57.709570891;11.918333474;356.6864;;;;;;;
1584853156655982;57.709568208;11.91833353;357.1272;;;;;;;
1584853156705942;57.709565526;11.918333553;357.557;;;;;;;
1584853156756061;57.709562843;11.918333544;357.9733;;;;;;;
1584853156806045;57.709560162;11.918333505;358.3667;;;;;;;
1584853156856029;57.709557483;11.91833344;358.7496;;;;;;;
1584853156906020;57.709554807;11.918333349;359.1098;;;;;;;
1584853156956027;57.709552132;11.918333233;359.451;;;;;;;
1584853157006277;57.709549458;11.918333114;359.774;;;;;;;
1584853157055964;57.709546774;11.918333183;0.07515877;;;;;;;
1584853157106050;57.709544093;11.918333232;0.3543742;;;;;;;
1584853157156021;57.709541415;11.918333264;0.6040035;;;;;;;
1584853157206040;57.709538739;11.918333286;0.8301353;;;;;;;
1584853157256092;57.709536064;11.918333299;1.031387;;;;;;;
1584853157306000;57.709533391;11.918333301;1.203068;;;;;;;
1584853157356018;57.70953072;11.918333298;1.343494;;;;;;;
1584853157406067;57.709528051;11.918333295;1.466627;;;;;;;
1584853157456072;57.709525386;11.918333294;1.56757;;;;;;;
1584853157506124;57.709522721;11.918333294;1.651323;;;;;;;
1584853157556035;57.709520057;11.918333293;1.723177;;;;;;;
1584853157606080;57.709517394;11.91833329;1.77999;;;;;;;
1584853157656062;57.709514731;11.918333283;1.826092;;;;;;;
1584853157705981;57.709512071;11.918333273;1.862531;;;;;;;
1584853157756006;57.709509411;11.91833326;1.896568;;;;;;;
1584853157806023;57.709506751;11.918333241;1.927163;;;;;;;
1584853157856008;57.709504091;11.918333224;1.950089;;;;;;;
1584853157906036;57.709501432;11.918333213;1.967627;;;;;;;
1584853157956020;57.709498773;11.918333208;1.983155;;;;;;;
1584853158006233;57.709496112;11.918333196;1.992723;;;;;;;
1584853158056008;57.709493425;11.918333132;2.001938;;;;;;;
1584853158106056;57.709490739;11.918333071;2.015965;;;;;;;
1584853158156032;57.709488053;11.918333008;2.029035;;;;;;;
1584853158206019;57.709485368;11.918332941;2.028764;;;;;;;
1584853158256077;57.709482682;11.918332874;2.018471;;;;;;;
1584853158306064;57.709479996;11.918332813;2.005973;;;;;;;
1584853158356076;57.709477309;11.918332757;1.990032;;;;;;;
1584853158406056;57.709474623;11.918332702;1.967993;;;;;;;
1584853158456072;57.709471936;11.918332654;1.943077;;;;;;;
1584853158506018;57.709469248;11.918332614;1.917114;;;;;;;
1584853158556011;57.70946656;11.91833258;1.885288;;;;;;;
1584853158606084;57.70946387;11.918332549;1.845552;;;;;;;
1584853158656021;57.709461179;11.918332523;1.807052;;;;;;;
1584853158705936;57.709458487;11.918332504;1.771113;;;;;;;
1584853158756118;57.709455795;11.918332487;1.736085;;;;;;;
1584853158806041;57.709453101;11.918332474;1.695918;;;;;;;
1584853158856033;57.709450405;11.918332465;1.654499;;;;;;;
1584853158906086;57.709447707;11.918332462;1.61188;;;;;;;
1584853158956057;57.709445006;11.918332464;1.576027;;;;;;;
1584853159006345;57.709442302;11.918332449;1.540317;;;;;;;
1584853159055957;57.709439599;11.918332262;1.50555;;;;;;;
1584853159106010;57.709436893;11.918332074;1.465207;;;;;;;
1584853159156001;57.709434188;11.918331891;1.427396;;;;;;;
1584853159206033;57.709431491;11.91833171;1.407152;;;;;;;
1584853159256097;57.709428796;11.918331518;1.385391;;;;;;;
1584853159306028;57.709426101;11.918331341;1.345841;;;;;;;
1584853159356056;57.709423407;11.9183312;1.326438;;;;;;;
1584853159406088;57.709420712;11.918331066;1.301177;;;;;;;
1584853159456062;57.709418011;11.918330909;1.266236;;;;;;;
1584853159506058;57.709415298;11.918330746;1.217773;;;;;;;
1584853159556048;57.70941257;11.918330589;1.186237;;;;;;;
1584853159606052;57.709409833;11.918330442;1.165411;;;;;;;
1584853159656140;57.709407106;11.918330294;1.127441;;;;;;;
1584853159706014;57.709404399;11.918330131;1.080322;;;;;;;
1584853159756008;57.709401713;11.918329975;1.023037;;;;;;;
1584853159806076;57.709399043;11.918329841;0.9929325;;;;;;;
1584853159856019;57.709396375;11.918329724;0.9719725;;;;;;;
1584853159906168;57.7093937;11.918329594;0.9380985;;;;;;;
1584853159956016;57.709391009;11.918329461;0.8931749;;;;;;;
1584853160006351;57.709388301;11.918329332;0.8467121;;;;;;;
1584853160056096;57.709385579;11.918329154;0.8123555;;;;;;;
1584853160106037;57.709382851;11.91832898;0.7812573;;;;;;;
1584853160156105;57.709380118;11.918328798;0.7533641;;;;;;;
1584853160206021;57.709377377;11.918328607;0.7201521;;;;;;;
1584853160256057;57.709374628;11.918328412;0.6777934;;;;;;;
1584853160306036;57.709371874;11.918328222;0.6282517;;;;;;;
1584853160356038;57.709369114;11.91832804;0.5808186;;;;;;;
1584853160406077;57.709366348;11.918327869;0.542811;;;;;;;
1584853160456030;57.70936357;11.918327713;0.5109972;;;;;;;
1584853160505996;57.709360778;11.918327566;0.4777544;;;;;;;
1584853160556033;57.709357969;11.91832742;0.4392273;;;;;;;
1584853160606076;57.709355143;11.918327273;0.3930968;;;;;;;
1584853160656012;57.709352301;11.918327124;0.3543453;;;;;;;
1584853160706042;57.709349446;11.918326972;0.3196366;;;;;;;
1584853160756082;57.709346577;11.918326821;0.2826061;;;;;;;
1584853160806146;57.709343695;11.918326679;0.2399365;;;;;;;
1584853160856106;57.7093408;11.918326549;0.1865681;;;;;;;
1584853160906058;57.709337894;11.91832643;0.1285928;;;;;;;
1584853160956127;57.709334976;11.91832632;0.06134412;;;;;;;
1584853161006224;57.709332047;11.918326218;359.9901;;;;;;;
1584853161055970;57.709329089;11.91832612;359.9142;;;;;;;
1584853161106057;57.709326125;11.918326031;359.8437;;;;;;;
1584853161156024;57.709323153;11.918325946;359.775;;;;;;;
1584853161206082;57.709320171;11.918325859;359.7007;;;;;;;
1584853161256130;57.709317177;11.918325768;359.6185;;;;;;;
1584853161306061;57.709314173;11.918325687;359.5279;;;;;;;
1584853161356053;57.70931116;11.918325627;359.4333;;;;;;;
1584853161406048;57.70930814;11.918325582;359.3225;;;;;;;
1584853161456120;57.709305111;11.918325562;359.2076;;;;;;;
1584853161506030;57.709302073;11.91832557;359.0845;;;;;;;
1584853161556028;57.709299026;11.918325593;358.9425;;;;;;;
1584853161606078;57.709295974;11.918325628;358.7715;;;;;;;
1584853161656039;57.709292918;11.918325678;358.5844;;;;;;;
1584853161706013;57.709289856;11.918325747;358.3867;;;;;;;
1584853161756026;57.709286787;11.918325834;358.192;;;;;;;
1584853161806033;57.709283708;11.918325946;358.0123;;;;;;;
1584853161856035;57.709280618;11.918326074;357.8487;;;;;;;
1584853161906088;57.709277517;11.918326215;357.699;;;;;;;
1584853161956009;57.709274407;11.91832637;357.5602;;;;;;;
1584853141005405;;;;9.89621;;;;;;
1584853141015167;;;;9.90403;;;;;;
1584853141025156;;;;9.89621;;;;;;
1584853141035217;;;;9.8923;;;;;;
1584853141045079;;;;9.8923;;;;;;
1584853141055018;;;;9.88448;;;;;;
1584853141064841;;;;9.86884;;;;;;
1584853141075268;;;;9.87275;;;;;;
1584853141085220;;;;9.87666;;;;;;
1584853141095411;;;;9.87275;;;;;;
1584853141105195;;;;9.86884;;;;;;
1584853141114926;;;;9.86884;;;;;;
1584853141124825;;;;9.8532;;;;;;
1584853141134978;;;;9.8532;;;;;;
1584853141145262;;;;9.84929;;;;;;
1584853141155401;;;;9.84147;;;;;;
1584853141165167;;;;9.83756;;;;;;
1584853141175172;;;;9.83756;;;;;;
1584853141184980;;;;9.82974;;;;;;
1584853141195153;;;;9.83365;;;;;;
1584853141204973;;;;9.82583;;;;;;
1584853141214899;;;;9.82192;;;;;;
1584853141225223;;;;9.82192;;;;;;
1584853141235221;;;;9.79455;;;;;;
1584853141245425;;;;9.8141;;;;;;
1584853141255221;;;;9.79846;;;;;;
1584853141264943;;;;9.79846;;;;;;
1584853141274848;;;;9.79455;;;;;;
1584853141284888;;;;9.78282;;;;;;
1584853141295310;;;;9.79064;;;;;;
1584853141305162;;;;9.77891;;;;;;
1584853141315168;;;;9.775;;;;;;
1584853141325171;;;;9.78282;;;;;;
1584853141335223;;;;9.77109;;;;;;
1584853141345092;;;;9.77891;;;;;;
1584853141355024;;;;9.775;;;;;;
1584853141364848;;;;9.76718;;;;;;
1584853141375208;;;;9.73981;;;;;;
1584853141385206;;;;9.73981;;;;;;
1584853141395440;;;;9.74372;;;;;;
1584853141405198;;;;9.73981;;;;;;
1584853141414938;;;;9.75154;;;;;;
1584853141424817;;;;9.74372;;;;;;
1584853141434981;;;;9.72417;;;;;;
1584853141445267;;;;9.72808;;;;;;
1584853141455408;;;;9.70853;;;;;;
1584853141465178;;;;9.71244;;;;;;
1584853141475170;;;;9.70071;;;;;;
1584853141485225;;;;9.68898;;;;;;
1584853141495133;;;;9.6968;;;;;;
1584853141504978;;;;9.68507;;;;;;
1584853141514904;;;;9.68898;;;;;;
1584853141525209;;;;9.67725;;;;;;
1584853141535208;;;;9.67334;;;;;;
1584853141545419;;;;9.66943;;;;;;
1584853141555218;;;;9.64988;;;;;;
1584853141564958;;;;9.66552;;;;;;
1584853141574858;;;;9.6577;;;;;;
1584853141584887;;;;9.66161;;;;;;
1584853141595327;;;;9.65379;;;;;;
1584853141605160;;;;9.64597;;;;;;
1584853141615180;;;;9.63424;;;;;;
1584853141625159;;;;9.60687;;;;;;
1584853141635206;;;;9.61078;;;;;;
1584853141645104;;;;9.62251;;;;;;
1584853141655007;;;;9.62642;;;;;;
1584853141664841;;;;9.63033;;;;;;
1584853141675235;;;;9.60296;;;;;;
1584853141685233;;;;9.61469;;;;;;
1584853141695438;;;;9.58341;;;;;;
1584853141705193;;;;9.58341;;;;;;
1584853141714982;;;;9.5795;;;;;;
1584853141724845;;;;9.57168;;;;;;
1584853141734969;;;;9.5795;;;;;;
1584853141745257;;;;9.56777;;;;;;
1584853141755415;;;;9.56386;;;;;;
1584853141765172;;;;9.56386;;;;;;
1584853141775175;;;;9.54431;;;;;;
1584853141784986;;;;9.54822;;;;;;
1584853141795173;;;;9.54431;;;;;;
1584853141805016;;;;9.5404;;;;;;
1584853141814909;;;;9.5404;;;;;;
1584853141825012;;;;9.54431;;;;;;
1584853141835206;;;;9.53258;;;;;;
1584853141845418;;;;9.52867;;;;;;
1584853141855227;;;;9.52867;;;;;;
1584853141864966;;;;9.50912;;;;;;
1584853141874898;;;;9.50521;;;;;;
1584853141884903;;;;9.51303;;;;;;
1584853141895300;;;;9.51303;;;;;;
1584853141905171;;;;9.52085;;;;;;
1584853141915180;;;;9.5013;;;;;;
1584853141925177;;;;9.5013;;;;;;
1584853141935221;;;;9.5013;;;;;;
1584853141945114;;;;9.47393;;;;;;
1584853141955067;;;;9.47393;;;;;;
1584853141964899;;;;9.48566;;;;;;
1584853141975223;;;;9.46611;;;;;;
1584853141985203;;;;9.4622;;;;;;
1584853141995414;;;;9.45829;;;;;;
1584853142005211;;;;9.4622;;;;;;
1584853142014908;;;;9.45047;;;;;;
1584853142024807;;;;9.45047;;;;;;
1584853142035030;;;;9.44656;;;;;;
1584853142045257;;;;9.45047;;;;;;
1584853142055423;;;;9.44265;;;;;;
1584853142065188;;;;9.44656;;;;;;
1584853142075173;;;;9.43874;;;;;;
1584853142084977;;;;9.43483;;;;;;
1584853142095136;;;;9.41528;;;;;;
1584853142104990;;;;9.41919;;;;;;
1584853142114956;;;;9.41528;;;;;;
1584853142125238;;;;9.40355;;;;;;
1584853142135214;;;;9.41528;;;;;;
1584853142145425;;;;9.40355;;;;;;
1584853142155212;;;;9.39182;;;;;;
1584853142164965;;;;9.39573;;;;;;
1584853142174856;;;;9.384;;;;;;
1584853142184914;;;;9.38009;;;;;;
1584853142195408;;;;9.36836;;;;;;
1584853142205412;;;;9.36445;;;;;;
1584853142215188;;;;9.35272;;;;;;
1584853142225177;;;;9.35272;;;;;;
1584853142235240;;;;9.35272;;;;;;
1584853142245090;;;;9.32926;;;;;;
1584853142255038;;;;9.34881;;;;;;
1584853142264847;;;;9.3449;;;;;;
1584853142275217;;;;9.32144;;;;;;
1584853142285217;;;;9.33317;;;;;;
1584853142295425;;;;9.33708;;;;;;
1584853142305216;;;;9.32535;;;;;;
1584853142314958;;;;9.32926;;;;;;
1584853142324833;;;;9.30971;;;;;;
1584853142334969;;;;9.31362;;;;;;
1584853142345281;;;;9.34099;;;;;;
1584853142355423;;;;9.28625;;;;;;
1584853142365204;;;;9.3058;;;;;;
1584853142375173;;;;9.30971;;;;;;
1584853142384983;;;;9.32535;;;;;;
1584853142395144;;;;9.28625;;;;;;
1584853142405000;;;;9.29016;;;;;;
1584853142414911;;;;9.27061;;;;;;
1584853142425241;;;;9.25106;;;;;;
1584853142435214;;;;9.27452;;;;;;
1584853142445431;;;;9.23542;;;;;;
1584853142455228;;;;9.2276;;;;;;
1584853142464963;;;;9.25497;;;;;;
1584853142474875;;;;9.21978;;;;;;
1584853142484907;;;;9.21978;;;;;;
1584853142495323;;;;9.23151;;;;;;
1584853142505189;;;;9.20414;;;;;;
1584853142515181;;;;9.2276;;;;;;
1584853142525179;;;;9.20805;;;;;;
1584853142535225;;;;9.18459;;;;;;
1584853142545104;;;;9.19632;;;;;;
1584853142555049;;;;9.21196;;;;;;
1584853142564847;;;;9.17286;;;;;;
1584853142575252;;;;9.17677;;;;;;
1584853142585215;;;;9.18068;;;;;;
1584853142595432;;;;9.1494;;;;;;
1584853142605213;;;;9.15331;;;;;;
1584853142614941;;;;9.1494;;;;;;
1584853142624820;;;;9.14158;;;;;;
1584853142634989;;;;9.15331;;;;;;
1584853142645290;;;;9.12594;;;;;;
1584853142655439;;;;9.12985;;;;;;
1584853142665196;;;;9.10639;;;;;;
1584853142675176;;;;9.09466;;;;;;
1584853142684990;;;;9.09075;;;;;;
1584853142695166;;;;9.07902;;;;;;
1584853142704971;;;;9.08293;;;;;;
1584853142714896;;;;9.09466;;;;;;
1584853142725227;;;;9.06338;;;;;;
1584853142735209;;;;9.04774;;;;;;
1584853142745416;;;;9.03992;;;;;;
1584853142755218;;;;9.02037;;;;;;
1584853142764966;;;;9.03601;;;;;;
1584853142774861;;;;9.04774;;;;;;
1584853142784899;;;;9.00864;;;;;;
1584853142795323;;;;9.01646;;;;;;
1584853142805445;;;;9.00864;;;;;;
1584853142815179;;;;9.00082;;;;;;
1584853142825181;;;;8.993;;;;;;
1584853142835231;;;;8.98909;;;;;;
1584853142845089;;;;9.04383;;;;;;
1584853142855031;;;;8.96172;;;;;;
1584853142864861;;;;8.94999;;;;;;
1584853142875247;;;;8.96954;;;;;;
1584853142885217;;;;8.94217;;;;;;
1584853142895435;;;;8.92262;;;;;;
1584853142905210;;;;8.92653;;;;;;
1584853142915000;;;;8.9148;;;;;;
1584853142924850;;;;8.89916;;;;;;
1584853142934960;;;;8.90307;;;;;;
1584853142945275;;;;8.86006;;;;;;
1584853142984996;;;;8.86397;;;;;;
1584853142995175;;;;8.85224;;;;;;
1584853143005010;;;;8.8366;;;;;;
1584853143014915;;;;8.82878;;;;;;
1584853143025039;;;;8.82878;;;;;;
1584853143035225;;;;8.82096;;;;;;
1584853143045431;;;;8.80532;;;;;;
1584853143055221;;;;8.7975;;;;;;
1584853143064960;;;;8.80923;;;;;;
1584853143074911;;;;8.78968;;;;;;
1584853143084895;;;;8.7975;;;;;;
1584853143095309;;;;8.78186;;;;;;
1584853143105431;;;;8.75449;;;;;;
1584853143115194;;;;8.78577;;;;;;
1584853143125173;;;;8.7584;;;;;;
1584853143135251;;;;8.77013;;;;;;
1584853143145088;;;;8.76231;;;;;;
1584853143155063;;;;8.72712;;;;;;
1584853143164875;;;;8.75449;;;;;;
1584853143175249;;;;8.73494;;;;;;
1584853143185219;;;;8.69193;;;;;;
1584853143195450;;;;8.70366;;;;;;
1584853143205222;;;;8.67238;;;;;;
1584853143214946;;;;8.6802;;;;;;
1584853143224808;;;;8.68802;;;;;;
1584853143235028;;;;8.67629;;;;;;
1584853143245310;;;;8.67629;;;;;;
1584853143255422;;;;8.67629;;;;;;
1584853143265198;;;;8.65283;;;;;;
1584853143275189;;;;8.65674;;;;;;
1584853143285001;;;;8.64892;;;;;;
1584853143295132;;;;8.62546;;;;;;
1584853143304986;;;;8.62937;;;;;;
1584853143314955;;;;8.62937;;;;;;
1584853143325060;;;;8.63328;;;;;;
1584853143335226;;;;8.61764;;;;;;
1584853143345432;;;;8.62155;;;;;;
1584853143355218;;;;8.602;;;;;;
1584853143364982;;;;8.63328;;;;;;
1584853143374871;;;;8.57463;;;;;;
1584853143384891;;;;8.602;;;;;;
1584853143395378;;;;8.57072;;;;;;
1584853143405432;;;;8.59809;;;;;;
1584853143415187;;;;8.57854;;;;;;
1584853143425181;;;;8.55508;;;;;;
1584853143435243;;;;8.55508;;;;;;
1584853143445102;;;;8.53944;;;;;;
1584853143455043;;;;8.53553;;;;;;
1584853143464849;;;;8.54335;;;;;;
1584853143475265;;;;8.51598;;;;;;
1584853143485212;;;;8.52771;;;;;;
1584853143495436;;;;8.50034;;;;;;
1584853143505209;;;;8.50034;;;;;;
1584853143514946;;;;8.47688;;;;;;
1584853143524833;;;;8.47688;;;;;;
1584853143534966;;;;8.46124;;;;;;
1584853143545263;;;;8.45342;;;;;;
1584853143555429;;;;8.45342;;;;;;
1584853143565199;;;;8.4456;;;;;;
1584853143575173;;;;8.43778;;;;;;
1584853143585003;;;;8.4456;;;;;;
1584853143595171;;;;8.42996;;;;;;
1584853143604980;;;;8.42214;;;;;;
1584853143614930;;;;8.42214;;;;;;
1584853143625017;;;;8.39868;;;;;;
1584853143635227;;;;8.39477;;;;;;
1584853143645440;;;;8.39868;;;;;;
1584853143655230;;;;8.37913;;;;;;
1584853143664959;;;;8.36349;;;;;;
1584853143674872;;;;8.37131;;;;;;
1584853143684913;;;;8.36349;;;;;;
1584853143695357;;;;8.35567;;;;;;
1584853143705436;;;;8.35958;;;;;;
1584853143715190;;;;8.34394;;;;;;
1584853143725175;;;;8.32439;;;;;;
1584853143735239;;;;8.31266;;;;;;
1584853143745099;;;;8.30875;;;;;;
1584853143755039;;;;8.30093;;;;;;
1584853143764863;;;;8.29702;;;;;;
1584853143775270;;;;8.28529;;;;;;
1584853143785239;;;;8.27747;;;;;;
1584853143795449;;;;8.26965;;;;;;
1584853143805234;;;;8.26965;;;;;;
1584853143814971;;;;8.25401;;;;;;
1584853143824840;;;;8.2501;;;;;;
1584853143834988;;;;8.24619;;;;;;
1584853143845277;;;;8.23055;;;;;;
1584853143855418;;;;8.22273;;;;;;
1584853143865207;;;;8.23837;;;;;;
1584853143875196;;;;8.20709;;;;;;
1584853143884986;;;;8.20709;;;;;;
1584853143895140;;;;8.211;;;;;;
1584853143905010;;;;8.19536;;;;;;
1584853143914924;;;;8.19145;;;;;;
1584853143925034;;;;8.18363;;;;;;
1584853143935234;;;;8.16408;;;;;;
1584853143945442;;;;8.16408;;;;;;
1584853143955222;;;;8.15626;;;;;;
1584853143965211;;;;8.12889;;;;;;
1584853143974862;;;;8.15235;;;;;;
1584853143984899;;;;8.14844;;;;;;
1584853143995350;;;;8.12498;;;;;;
1584853144005443;;;;8.12889;;;;;;
1584853144015210;;;;8.10543;;;;;;
1584853144025187;;;;8.10152;;;;;;
1584853144035244;;;;8.08979;;;;;;
1584853144045133;;;;8.08979;;;;;;
1584853144055057;;;;8.07415;;;;;;
1584853144064879;;;;8.07024;;;;;;
1584853144075311;;;;8.0546;;;;;;
1584853144085236;;;;8.05851;;;;;;
1584853144095447;;;;8.05069;;;;;;
1584853144105212;;;;8.05069;;;;;;
1584853144114993;;;;8.03505;;;;;;
1584853144124841;;;;8.01941;;;;;;
1584853144134990;;;;8.0155;;;;;;
1584853144145292;;;;8.00768;;;;;;
1584853144155438;;;;8.00377;;;;;;
1584853144165210;;;;8.00377;;;;;;
1584853144175198;;;;7.99595;;;;;;
1584853144185002;;;;7.99204;;;;;;
1584853144195196;;;;7.9764;;;;;;
1584853144205039;;;;7.96076;;;;;;
1584853144214910;;;;7.96076;;;;;;
1584853144225051;;;;7.95685;;;;;;
1584853144235236;;;;7.95294;;;;;;
1584853144245451;;;;7.94121;;;;;;
1584853144255249;;;;7.92557;;;;;;
1584853144264970;;;;7.92166;;;;;;
1584853144274901;;;;7.92166;;;;;;
1584853144284925;;;;7.90993;;;;;;
1584853144295332;;;;7.90993;;;;;;
1584853144305205;;;;7.90993;;;;;;
1584853144315199;;;;7.91384;;;;;;
1584853144325201;;;;7.8982;;;;;;
1584853144335248;;;;7.88647;;;;;;
1584853144345100;;;;7.88256;;;;;;
1584853144355091;;;;7.85128;;;;;;
1584853144364887;;;;7.8591;;;;;;
1584853144375266;;;;7.8591;;;;;;
1584853144385216;;;;7.86301;;;;;;
1584853144395452;;;;7.85519;;;;;;
1584853144405238;;;;7.84346;;;;;;
1584853144414965;;;;7.84346;;;;;;
1584853144424838;;;;7.82782;;;;;;
1584853144435050;;;;7.82391;;;;;;
1584853144445298;;;;7.82782;;;;;;
1584853144455444;;;;7.80827;;;;;;
1584853144465209;;;;7.80827;;;;;;
1584853144475198;;;;7.82;;;;;;
1584853144485000;;;;7.79263;;;;;;
1584853144495149;;;;7.79654;;;;;;
1584853144504997;;;;7.78872;;;;;;
1584853144514967;;;;7.78481;;;;;;
1584853144525272;;;;7.77699;;;;;;
1584853144535235;;;;7.76135;;;;;;
1584853144545450;;;;7.75744;;;;;;
1584853144555230;;;;7.76135;;;;;;
1584853144564984;;;;7.73789;;;;;;
1584853144574880;;;;7.73398;;;;;;
1584853144584927;;;;7.71834;;;;;;
1584853144595363;;;;7.69879;;;;;;
1584853144605441;;;;7.7027;;;;;;
1584853144615196;;;;7.69879;;;;;;
1584853144625193;;;;7.69097;;;;;;
1584853144635248;;;;7.71052;;;;;;
1584853144645107;;;;7.69097;;;;;;
1584853144655054;;;;7.7027;;;;;;
1584853144664880;;;;7.67924;;;;;;
1584853144675279;;;;7.67533;;;;;;
1584853144685249;;;;7.65578;;;;;;
1584853144695452;;;;7.64796;;;;;;
1584853144705236;;;;7.64796;;;;;;
1584853144714980;;;;7.64796;;;;;;
1584853144724831;;;;7.65187;;;;;;
1584853144735006;;;;7.64796;;;;;;
1584853144745286;;;;7.65578;;;;;;
1584853144755448;;;;7.64405;;;;;;
1584853144765216;;;;7.64405;;;;;;
1584853144775194;;;;7.64014;;;;;;
1584853144785006;;;;7.63623;;;;;;
1584853144795175;;;;7.6245;;;;;;
1584853144805002;;;;7.62059;;;;;;
1584853144814931;;;;7.61277;;;;;;
1584853144825061;;;;7.60495;;;;;;
1584853144835241;;;;7.60495;;;;;;
1584853144845453;;;;7.59713;;;;;;
1584853144855241;;;;7.5854;;;;;;
1584853144864975;;;;7.57367;;;;;;
1584853144874899;;;;7.57758;;;;;;
1584853144884929;;;;7.56585;;;;;;
1584853144895326;;;;7.57367;;;;;;
1584853144905207;;;;7.56585;;;;;;
1584853144915218;;;;7.5854;;;;;;
1584853144925199;;;;7.56585;;;;;;
1584853144935255;;;;7.56194;;;;;;
1584853144945118;;;;7.55803;;;;;;
1584853144955058;;;;7.54239;;;;;;
1584853144964889;;;;7.54239;;;;;;
1584853144975266;;;;7.53457;;;;;;
1584853144985244;;;;7.52284;;;;;;
1584853144995467;;;;7.51111;;;;;;
1584853145005254;;;;7.51111;;;;;;
1584853145014975;;;;7.50329;;;;;;
1584853145024847;;;;7.49156;;;;;;
1584853145035011;;;;7.48765;;;;;;
1584853145045284;;;;7.47983;;;;;;
1584853145055452;;;;7.4681;;;;;;
1584853145065210;;;;7.47201;;;;;;
1584853145075202;;;;7.46028;;;;;;
1584853145085014;;;;7.46419;;;;;;
1584853145095148;;;;7.45637;;;;;;
